movieId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,poster_path,cluster_kmeans
139415,Irrational Man (2015),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/139415.jpg,9
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,data/posters/27704.jpg,1
136511,Jeff Dunham: All Over the Map (2014),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/136511.jpg,4
457,"Fugitive, The (1993)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/457.jpg,9
2676,Instinct (1999),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/2676.jpg,6
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,data/posters/8368.jpg,11
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,data/posters/32917.jpg,3
172587,Vacations in Prostokvashino (1980),Animation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/172587.jpg,4
1703,For Richer or Poorer (1997),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/1703.jpg,9
102194,Mud (2012),Adventure|Crime|Drama,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/102194.jpg,2
3261,Singles (1992),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/3261.jpg,3
6212,Bringing Down the House (2003),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/6212.jpg,10
2442,Hilary and Jackie (1998),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/2442.jpg,9
161008,The Forbidden Dance (1990),(no genres listed),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/161008.jpg,5
1330,April Fool's Day (1986),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data/posters/1330.jpg,5
7940,The Magician (1958),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/7940.jpg,3
1793,Welcome to Woop-Woop (1997),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/1793.jpg,10
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/71494.jpg,0
542,Son in Law (1993),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/542.jpg,3
3755,"Perfect Storm, The (2000)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/3755.jpg,1
110501,The Raid 2: Berandal (2014),Action|Crime|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/110501.jpg,2
2204,Saboteur (1942),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,data/posters/2204.jpg,3
161922,The Edge of Seventeen (2016),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/161922.jpg,6
1550,Trial and Error (1997),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/1550.jpg,0
3388,Harry and the Hendersons (1987),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3388.jpg,5
1604,Money Talks (1997),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/1604.jpg,4
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,data/posters/46976.jpg,4
82852,Little Fockers (2010),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/82852.jpg,4
26176,Titicut Follies (1967),Documentary|Drama,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/26176.jpg,0
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,data/posters/147326.jpg,1
494,Executive Decision (1996),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/494.jpg,9
74754,"Room, The (2003)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/74754.jpg,0
1147,When We Were Kings (1996),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/1147.jpg,11
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,data/posters/3986.jpg,11
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,data/posters/8580.jpg,3
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/8035.jpg,1
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,data/posters/25940.jpg,4
638,Jack and Sarah (1995),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/638.jpg,4
8458,To Each His Own (1946),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/8458.jpg,3
1480,Smilla's Sense of Snow (1997),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/1480.jpg,1
175303,It (2017),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data/posters/175303.jpg,6
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/6663.jpg,11
49347,Fast Food Nation (2006),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/49347.jpg,10
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,data/posters/143458.jpg,5
4613,K-9 (1989),Action|Comedy|Crime,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/4613.jpg,4
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/5462.jpg,5
5980,Black Christmas (1974),Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,data/posters/5980.jpg,4
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,data/posters/4406.jpg,4
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,data/posters/95307.jpg,0
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,data/posters/39400.jpg,2
82534,"Company Men, The (2010)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/82534.jpg,9
183301,The Tale of the Bunny Picnic (1986),Children,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/183301.jpg,0
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,data/posters/3452.jpg,2
3760,"Kentucky Fried Movie, The (1977)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3760.jpg,10
5580,Aspen Extreme (1993),Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/5580.jpg,1
3951,Two Family House (2000),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3951.jpg,9
56607,"Kite Runner, The (2007)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/56607.jpg,2
8378,"Doctor, The (1991)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/8378.jpg,1
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,data/posters/61401.jpg,9
96373,Broken (2012),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/96373.jpg,11
4916,Midway (1976),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,data/posters/4916.jpg,3
139130,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data/posters/139130.jpg,3
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,data/posters/85261.jpg,2
3430,Death Wish (1974),Action|Crime|Drama,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3430.jpg,10
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,data/posters/3516.jpg,10
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/4299.jpg,5
73431,"Maiden Heist, The (2009)",Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/73431.jpg,4
1401,Ghosts of Mississippi (1996),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1401.jpg,1
6252,View from the Top (2003),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/6252.jpg,3
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,data/posters/85397.jpg,5
70015,Polytechnique (2009),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/70015.jpg,1
2771,Brokedown Palace (1999),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/2771.jpg,3
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/3265.jpg,0
7570,Octopussy (1983),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/7570.jpg,11
2695,"Boys, The (1998)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/2695.jpg,10
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,data/posters/87520.jpg,2
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,data/posters/127323.jpg,5
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/113348.jpg,4
262,"Little Princess, A (1995)",Children|Drama,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/262.jpg,9
1324,Amityville: Dollhouse (1996),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data/posters/1324.jpg,9
57910,Teeth (2007),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data/posters/57910.jpg,6
2558,Forces of Nature (1999),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/2558.jpg,2
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,data/posters/102445.jpg,3
8611,"Farmer's Daughter, The (1947)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/8611.jpg,3
1923,There's Something About Mary (1998),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/1923.jpg,2
2896,Alvarez Kelly (1966),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data/posters/2896.jpg,5
915,Sabrina (1954),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/915.jpg,1
1466,Donnie Brasco (1997),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1466.jpg,0
5471,Perfect (1985),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/5471.jpg,2
92046,Contact High (2009),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/92046.jpg,11
8132,Gladiator (1992),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/8132.jpg,5
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/2376.jpg,9
3525,Bachelor Party (1984),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3525.jpg,9
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/72405.jpg,9
4770,"Glass House, The (2001)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/4770.jpg,9
94677,"Dictator, The (2012)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/94677.jpg,5
42013,"Ringer, The (2005)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/42013.jpg,10
2993,Thunderball (1965),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/2993.jpg,3
90866,Hugo (2011),Children|Drama|Mystery,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data/posters/90866.jpg,5
3498,Midnight Express (1978),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3498.jpg,3
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data/posters/355.jpg,9
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,data/posters/3546.jpg,7
3028,"Taming of the Shrew, The (1967)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3028.jpg,10
59295,Expelled: No Intelligence Allowed (2008),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/59295.jpg,4
3991,102 Dalmatians (2000),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3991.jpg,10
3409,Final Destination (2000),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/3409.jpg,3
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/26471.jpg,5
8207,"Day of the Jackal, The (1973)",Crime|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/8207.jpg,3
2875,Sommersby (1993),Drama|Mystery|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,data/posters/2875.jpg,5
69860,Eichmann (2007),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,data/posters/69860.jpg,9
4221,Necessary Roughness (1991),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/4221.jpg,5
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,data/posters/132422.jpg,2
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,data/posters/32587.jpg,3
176579,Cage Dive (2017),Drama|Horror|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,data/posters/176579.jpg,1
51933,Pride (2007),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/51933.jpg,11
5591,Monkey Trouble (1994),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/5591.jpg,3
1951,Oliver! (1968),Drama|Musical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data/posters/1951.jpg,9
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,data/posters/103335.jpg,4
3372,"Bridge at Remagen, The (1969)",Action|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,data/posters/3372.jpg,2
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/95199.jpg,0
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/7579.jpg,11
26965,"Boxer, The (1997)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/26965.jpg,1
176751,American Made (2017),Crime|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/176751.jpg,11
513,Radioland Murders (1994),Comedy|Mystery|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,data/posters/513.jpg,9
174141,Belladonna of Sadness (1973),Animation|Drama|Fantasy,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data/posters/174141.jpg,4
1704,Good Will Hunting (1997),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/1704.jpg,2
37382,Domino (2005),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/37382.jpg,4
81910,"Art of the Steal, The (2009)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/81910.jpg,6
5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data/posters/5159.jpg,5
417,Barcelona (1994),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/417.jpg,2
47644,Invincible (2006),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/47644.jpg,11
8542,"Day at the Races, A (1937)",Comedy|Musical,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data/posters/8542.jpg,1
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/124273.jpg,3
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/120813.jpg,0
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/46965.jpg,2
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/33893.jpg,4
8290,Mitchell (1975),Action|Crime,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/8290.jpg,3
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,data/posters/3273.jpg,3
23,Assassins (1995),Action|Crime|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/23.jpg,2
2745,"Mission, The (1986)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/2745.jpg,5
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,data/posters/2206.jpg,5
920,Gone with the Wind (1939),Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,data/posters/920.jpg,2
105213,Don Jon (2013),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/105213.jpg,4
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,data/posters/3681.jpg,0
1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/1885.jpg,9
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,data/posters/2316.jpg,11
3285,"Beach, The (2000)",Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3285.jpg,10
5237,Taps (1981),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/5237.jpg,5
3079,Mansfield Park (1999),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/3079.jpg,9
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/526.jpg,5
8363,Soul Plane (2004),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/8363.jpg,10
6030,Girls! Girls! Girls! (1962),Comedy|Musical,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data/posters/6030.jpg,5
26555,Spies Like Us (1985),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/26555.jpg,3
5829,Men with Brooms (2002),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/5829.jpg,10
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data/posters/2011.jpg,3
5066,"Walk to Remember, A (2002)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/5066.jpg,1
324,"Sum of Us, The (1994)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/324.jpg,3
55245,Good Luck Chuck (2007),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/55245.jpg,10
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data/posters/6773.jpg,2
6296,"Mighty Wind, A (2003)",Comedy|Musical,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data/posters/6296.jpg,3
58103,Vantage Point (2008),Action|Drama|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/58103.jpg,7
7285,Thirteen (2003),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/7285.jpg,4
4835,Coal Miner's Daughter (1980),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/4835.jpg,4
101577,"Host, The (2013)",Action|Adventure|Romance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/101577.jpg,2
67788,Confessions of a Shopaholic (2009),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/67788.jpg,9
3450,Grumpy Old Men (1993),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3450.jpg,3
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1870.jpg,9
152083,Whiskey Tango Foxtrot (2016),Comedy|War,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,data/posters/152083.jpg,9
742,Thinner (1996),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/742.jpg,5
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,data/posters/6365.jpg,9
49272,Casino Royale (2006),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/49272.jpg,2
127164,"What Happened, Miss Simone? (2015)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/127164.jpg,5
50158,Stomp the Yard (2007),Drama|Musical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data/posters/50158.jpg,9
